ApplicantID,Name,Age,Category,Parent_Income,Tier,City,Qualification,Experience,Sector,Skills,ResumeText
939f71a2,Watika Shah,18,General,294687,Tier-3,Gaya,10th,0,Healthcare,"bio, clinical, public health, nursing","Animi similique cumque culpa quo tempora. Dolorem magni aliquid sint. Aliquid facilis ullam debitis vero. Skills: bio, clinical, public health, nursing Projects: Mollitia totam qui."
3f8e2d0d,Ekaja Madan,24,OBC,1001359,Tier-1,Delhi,Post-Graduation,0,Consulting,"analysis, presentation","Fuga magnam temporibus debitis rem voluptatem veritatis. Soluta sint quo est. Skills: analysis, presentation Projects: Mollitia ab dicta natus."
3e19fc1d,Jyoti Tak,21,SC,505647,Tier-2,Lucknow,Graduation,1,Manufacturing,"quality, safety, automation, cad, robotics","Quis doloribus ab illum doloremque expedita saepe. Veritatis a omnis. Skills: quality, safety, automation, cad, robotics Projects: Aut minus dolores laudantium animi."
47a2a10b,Caleb Kata,21,OBC,306187,Tier-3,Kota,10th,1,Banking & Finance,"accounting, risk, finance, analysis","Praesentium fuga voluptate assumenda atque consequatur. Asperiores necessitatibus ipsa vitae dolores ea. Unde hic rerum eveniet iste doloremque. Skills: accounting, risk, finance, analysis Projects: Consequatur quo autem autem ipsum."
893259f3,Sarthak Seth,21,SC,1212257,Tier-1,Bangalore,Post-Graduation,0,IT & Software,"sql, ml, python","Eaque blanditiis culpa placeat repudiandae possimus aliquam. Corporis quae voluptas id aliquid error. Skills: sql, ml, python Projects: Adipisci illo iste quibusdam."
1a16998c,Jairaj Arora,19,OBC,1182913,Tier-2,Jaipur,12th,0,Healthcare,"nursing, public health, bio, clinical","Consectetur reprehenderit fuga occaecati officia. Nesciunt totam asperiores voluptatum deserunt officia repellat at. Skills: nursing, public health, bio, clinical Projects: Commodi velit amet unde inventore quam."
aee70ab2,Orinder Pandya,24,OBC,606516,Tier-1,Delhi,12th,0,IT & Software,"ml, react, python, java","Eius ipsum corrupti nostrum. Doloribus eos illum mollitia aperiam eius consequatur dicta. Skills: ml, react, python, java Projects: Dolorum voluptatibus molestiae accusantium fugit quae laboriosam."
e9a53368,Lipika Madan,18,OBC,1106626,Tier-2,Bhubaneswar,Post-Graduation,0,Banking & Finance,"sql, analysis, accounting, excel","Eum dolor tempore. Animi voluptatibus minus quisquam voluptatum. Skills: sql, analysis, accounting, excel Projects: Aut omnis eaque repellendus."
c398c332,Lipika Pant,25,General,943960,Tier-2,Lucknow,Graduation,0,Agriculture,"foodtech, soil","Dolores et qui facere. Adipisci praesentium veniam natus natus deleniti voluptates sunt. Skills: foodtech, soil Projects: Molestiae cupiditate alias animi nobis accusantium labore."
33932b6c,Harini Goel,23,General,1359288,Tier-2,Nagpur,Post-Graduation,2,Banking & Finance,"accounting, excel, finance","Accusantium nesciunt totam quo. Similique vero fuga velit hic aut error. Voluptate quasi ipsa odit. Skills: accounting, excel, finance Projects: Officiis cupiditate voluptas possimus ut ratione dolore."
60ddc7f1,Chaitaly Datta,24,General,951922,Tier-2,Nagpur,12th,1,Agriculture,"foodtech, agri, sustainability, soil","Veniam veniam hic. Adipisci nobis ullam voluptas dolore natus vel. Skills: foodtech, agri, sustainability, soil Projects: Ex aspernatur expedita eum."
16b6bf61,Sanya Apte,20,OBC,1444832,Tier-2,Bhubaneswar,Diploma,0,Consulting,"strategy, analysis, excel, presentation","Dolorum architecto ducimus autem a. Ipsa in cumque impedit sunt expedita. Skills: strategy, analysis, excel, presentation Projects: Aut laboriosam sint officiis porro cum."
088dbd82,Anmol Nagar,26,General,252510,Tier-1,Delhi,12th,0,Consulting,"strategy, analysis","Asperiores cumque fugiat quasi. Velit voluptatem excepturi voluptates tempora provident inventore. Skills: strategy, analysis Projects: Non ipsa amet ex."
b27b7bb4,Baghyawati Mishra,22,General,157890,Tier-3,Gaya,Post-Graduation,0,Defence,"navigation, embedded, radar","Amet nemo saepe corrupti. A assumenda reprehenderit numquam laboriosam atque. Skills: navigation, embedded, radar Projects: Cupiditate eos aspernatur sapiente est."
e516b0d4,Gavin Ram,22,OBC,1216573,Tier-1,Hyderabad,10th,0,Healthcare,"public health, nursing, bio","Suscipit fuga ipsum ea iure dolorem. Natus corrupti possimus atque pariatur. Skills: public health, nursing, bio Projects: Impedit quidem dolorem aperiam harum minima vitae."
798e175f,Vamakshi Mistry,23,General,428359,Tier-3,Agra,Diploma,0,Education,"teaching, research, content, nlp","Temporibus quaerat magnam tempore reiciendis perspiciatis. Corporis veniam ipsum veniam cumque distinctio deserunt aliquam. Skills: teaching, research, content, nlp Projects: Voluptates ipsa voluptatum occaecati."
51db1a37,Gagan Rama,24,General,1162502,Tier-1,Kolkata,Graduation,0,Manufacturing,"cad, automation, robotics, quality, safety","Mollitia sequi maxime totam accusamus praesentium. Minima in impedit corporis nihil quis velit unde. Quod ratione sint sunt soluta eaque omnis. Skills: cad, automation, robotics, quality, safety Projects: Non alias eius corporis non possimus aliquam."
b0c58278,Chandran Soman,19,General,380112,Tier-2,Patna,10th,2,Manufacturing,"quality, cad, safety, robotics","Accusantium repellendus esse eligendi laudantium possimus. Voluptas dolorem error quia. Skills: quality, cad, safety, robotics Projects: Earum impedit officia deleniti distinctio reprehenderit."
84396fc0,Daksh Varma,24,General,1124468,Tier-2,Nagpur,Diploma,0,Education,"nlp, content, teaching","Est magni consequatur sed. Adipisci deserunt rerum saepe dolorum itaque ullam. Skills: nlp, content, teaching Projects: Earum reprehenderit magnam odio commodi."
7d2120ad,Peter Som,21,General,1306875,Tier-3,Raipur,10th,0,Consulting,"strategy, presentation, analysis","Expedita cum tempora quibusdam porro eligendi harum. Sequi quod dolor dolore. Perspiciatis eaque illum accusantium quos. Labore consequatur cupiditate. Skills: strategy, presentation, analysis Projects: Dolore non velit."
a48aa108,Pallavi Puri,20,General,1093092,Tier-1,Bangalore,12th,1,Healthcare,"clinical, nursing, bio","Dolorum iure perspiciatis repudiandae id aut maiores. Natus nisi eligendi placeat laboriosam excepturi. Odit similique ea quae tempora. Skills: clinical, nursing, bio Projects: Deleniti maxime dolores animi similique."
a91883fc,Logan Bal,19,SC,964818,Tier-3,Agra,Graduation,0,Healthcare,"clinical, nursing, public health, bio","Ea in harum alias provident. Repellendus exercitationem quae placeat odit labore velit. Magni sapiente saepe soluta debitis atque. Skills: clinical, nursing, public health, bio Projects: Qui quam nam totam."
55ec024a,Tristan Pant,25,SC,93739,Tier-3,Ranchi,12th,0,Education,"nlp, content, teaching, research","In suscipit fuga nesciunt iure. Iusto sint nesciunt velit. Skills: nlp, content, teaching, research Projects: Iusto deserunt blanditiis perspiciatis."
0dd70158,Laksh Iyer,19,General,1284952,Tier-1,Chennai,Post-Graduation,1,Defence,"radar, embedded","Voluptates tempora voluptates corporis similique debitis. Laborum occaecati debitis odio. Iste distinctio quo. Skills: radar, embedded Projects: Quisquam laudantium quis at nostrum odio illo."
0131ff3b,Ryan Prakash,26,OBC,210179,Tier-3,Kota,10th,2,Agriculture,"sustainability, agri","Quidem minus accusantium a quasi dolorem. Skills: sustainability, agri Projects: Est aut magnam esse aperiam aliquid."
ba533122,Radha Desai,20,OBC,586804,Tier-2,Jaipur,12th,0,Defence,"aerospace, embedded","Facere deleniti veniam ullam illo dolorem quas. Distinctio accusantium magnam commodi. Fugiat odit quo. Skills: aerospace, embedded Projects: Aliquid voluptatum optio officiis accusantium porro impedit fugit."
b3ada2ba,Samesh Andra,25,General,1365370,Tier-1,Hyderabad,12th,0,Banking & Finance,"risk, sql, analysis, finance, excel","Optio optio earum non consequatur rerum. Maiores nulla eligendi quos. Skills: risk, sql, analysis, finance, excel Projects: Dicta dicta ea minima dicta provident eos."
e90d21cb,Vasana Narayanan,18,General,700972,Tier-3,Kota,Graduation,1,Consulting,"strategy, analysis, presentation","Accusamus at beatae. Pariatur corrupti at maiores quam aut ducimus. Skills: strategy, analysis, presentation Projects: Itaque voluptate eaque amet repellat."
4a629c5e,Dhriti Sandhu,25,SC,1267038,Tier-1,Hyderabad,10th,2,Agriculture,"foodtech, soil","Sed tempora ab consequuntur. Eveniet tempora veritatis eaque. Skills: foodtech, soil Projects: Fuga exercitationem beatae id."
62be4009,Oviya Ganesan,26,OBC,267059,Tier-2,Nagpur,10th,0,Healthcare,"public health, nursing, bio","Possimus animi velit cum. Tenetur laboriosam necessitatibus ipsa nostrum quod. Skills: public health, nursing, bio Projects: Adipisci placeat saepe voluptate consectetur ullam beatae illum."
a7ac590c,Advik Vohra,18,SC,862471,Tier-1,Hyderabad,Diploma,1,IT & Software,"docker, sql, flask, aws, react","Dolore veritatis sit maxime porro nulla inventore. Laboriosam optio odit corrupti repudiandae. Amet officia culpa sed sequi sit asperiores laudantium. Skills: docker, sql, flask, aws, react Projects: Ex eius magni mollitia fugiat."
75873920,Sara Chakrabarti,23,General,578473,Tier-1,Bangalore,12th,2,Defence,"embedded, radar","Et voluptatem quia accusantium illo alias molestias. Recusandae vitae odit tempora. Dignissimos perferendis veniam facilis amet dolore iste. Skills: embedded, radar Projects: Quisquam nobis quaerat facilis iste atque omnis."
d4734534,Kashvi Cherian,24,OBC,318002,Tier-2,Patna,10th,2,Manufacturing,"automation, cad, quality, robotics, safety","Laudantium reprehenderit quia illum. Skills: automation, cad, quality, robotics, safety Projects: Nostrum deleniti ut hic itaque."
5682d038,Oeshi Batra,20,General,1069784,Tier-2,Patna,12th,0,IT & Software,"ml, react, aws","Quo ipsum omnis vero. Vitae a quasi mollitia. Saepe laboriosam magni ullam debitis neque. Aut omnis non eum. Skills: ml, react, aws Projects: In non possimus dolorum id exercitationem."
2224a806,Nitara Vala,20,General,1302516,Tier-1,Kolkata,12th,1,Agriculture,"agri, sustainability, soil, foodtech","Similique quae vel odio dicta numquam enim. Ullam consequatur quae voluptate debitis molestiae. Skills: agri, sustainability, soil, foodtech Projects: Quae quis natus nesciunt velit quae."
d7654a18,Pahal Arya,22,OBC,1468435,Tier-3,Ranchi,Graduation,0,Manufacturing,"safety, robotics","Ad corporis pariatur dicta. Voluptates placeat corporis aperiam. Dignissimos molestiae facere iste nulla. Skills: safety, robotics Projects: Sint quia natus dolores quos reiciendis enim."
61af663c,Omaja Munshi,25,General,456881,Tier-1,Kolkata,Post-Graduation,0,Consulting,"excel, analysis","Accusamus dolorum nulla. Rerum tenetur provident officia quidem molestias. Deserunt quam deserunt ipsum voluptatem asperiores vitae quasi. Skills: excel, analysis Projects: Fugiat incidunt nam consectetur."
0171f5a7,Unnati Dubey,23,OBC,574294,Tier-2,Nagpur,Graduation,0,Agriculture,"foodtech, agri, sustainability, soil","Ut nisi quo numquam. Skills: foodtech, agri, sustainability, soil Projects: Laudantium nemo facere quos et."
85467426,Yashasvi Dutta,26,General,386199,Tier-3,Agra,Graduation,0,Banking & Finance,"finance, accounting","Modi at dolore distinctio ex facere dolor. Minus voluptatum reprehenderit voluptatem ab pariatur ipsum temporibus. Ullam doloribus aliquam suscipit fugit recusandae beatae ducimus. Skills: finance, accounting Projects: Ad maxime quo maiores magni."
e5f5c891,Ekani Varkey,23,General,161687,Tier-1,Mumbai,Post-Graduation,1,Education,"research, teaching, content","Cumque vero modi ab. Distinctio occaecati distinctio placeat. Skills: research, teaching, content Projects: Dignissimos repudiandae soluta qui."
f0938776,Mitesh Bajwa,20,General,1413066,Tier-2,Jaipur,12th,0,Banking & Finance,"finance, accounting","Alias asperiores debitis dolorum architecto reprehenderit. Illum iste illo et harum. Modi odit nulla quidem. Skills: finance, accounting Projects: Aliquid sed facere magnam enim placeat non eligendi."
65262474,Urvi Dugar,20,OBC,89854,Tier-3,Varanasi,12th,0,Consulting,"presentation, analysis, strategy, excel","Consequatur hic reiciendis molestias vero. Error suscipit vitae sint. Vero accusamus soluta consequuntur aliquam nemo. Skills: presentation, analysis, strategy, excel Projects: Modi veniam esse quibusdam temporibus exercitationem."
d9f93502,Naveen Gour,25,General,150137,Tier-1,Bangalore,Graduation,0,Education,"research, teaching","Rerum deserunt delectus reiciendis sequi sed ut voluptatibus. Officia asperiores perferendis dolorum deserunt neque veritatis. Skills: research, teaching Projects: Consectetur omnis aut nulla tempore et."
a8cfe589,Michael Patla,18,OBC,351102,Tier-3,Agra,Graduation,0,Consulting,"analysis, excel","Cumque et quos quae odit eius. Consequatur quasi soluta iure facere esse. Autem officia aspernatur eligendi repudiandae tempora deserunt. Skills: analysis, excel Projects: Asperiores asperiores accusantium magni adipisci neque illo nihil."
42b7c048,Manthan Pau,26,OBC,806240,Tier-3,Ranchi,Post-Graduation,0,Healthcare,"nursing, clinical","Tempora nihil similique consequatur magnam. Id magnam optio sed. Placeat quidem consequuntur culpa necessitatibus natus sit corporis. Skills: nursing, clinical Projects: Vel aliquam quis doloremque eaque doloremque pariatur."
5c7af83d,Upasna Sha,19,General,581943,Tier-2,Bhubaneswar,Diploma,0,IT & Software,"aws, react","Voluptatem eum provident. Skills: aws, react Projects: Odio earum quia neque necessitatibus fugiat fugiat."
d5e14d1f,Zansi Krishnamurthy,25,OBC,759985,Tier-3,Raipur,Graduation,0,Banking & Finance,"excel, accounting, finance, risk","Maiores explicabo sint laborum laboriosam. Ab sunt ipsam dolorem maiores eligendi corrupti culpa. Quaerat blanditiis dolorem repellat quam laboriosam laboriosam distinctio. Skills: excel, accounting, finance, risk Projects: Officia illum doloribus consectetur."
a1298fa2,Manan Bhalla,26,General,137883,Tier-1,Hyderabad,Diploma,0,Manufacturing,"cad, robotics, quality, safety, automation","Ullam maxime illo voluptas odit. Veniam dolor non iusto laboriosam. Skills: cad, robotics, quality, safety, automation Projects: Rerum nobis recusandae reprehenderit delectus."
2aefcf3b,Sudiksha Biswas,19,SC,1425168,Tier-2,Lucknow,Diploma,0,Consulting,"analysis, presentation, excel, strategy","Harum autem dicta similique magnam in. Non debitis temporibus nobis. Skills: analysis, presentation, excel, strategy Projects: Magnam blanditiis laboriosam consectetur nobis repudiandae tempore."
6e76936a,Kamala Bassi,22,SC,1093382,Tier-2,Bhubaneswar,Post-Graduation,0,Education,"research, teaching, content","Dolorem rem ratione fugit nihil qui. Atque consequatur labore doloremque similique eligendi soluta. Ducimus a quia ab minima maxime. Skills: research, teaching, content Projects: Omnis porro et facere culpa officiis."
893e2b89,Jasmit Majumdar,22,General,265163,Tier-1,Chennai,Diploma,0,Education,"content, research, nlp, teaching","Impedit quos laboriosam fuga mollitia. Voluptates neque quo id consequuntur. Quibusdam ipsum praesentium cum. Skills: content, research, nlp, teaching Projects: Magni ratione reiciendis nostrum placeat."
f6ee137d,Gavin Dhillon,22,OBC,789370,Tier-1,Hyderabad,Graduation,2,Education,"research, content, teaching","Ipsa aperiam dolore aspernatur alias fugit voluptates nostrum. Enim vitae animi quo cupiditate laudantium ab. Enim alias nobis maiores doloremque cumque alias. Skills: research, content, teaching Projects: Omnis voluptate assumenda eius id."
9609598e,Zarna Aurora,20,General,1472055,Tier-1,Hyderabad,10th,1,IT & Software,"react, sql, python, java, dl","Mollitia quas nam nesciunt. Vitae eius non deserunt ut nemo. Skills: react, sql, python, java, dl Projects: Cupiditate magni nam magnam excepturi."
f4eae769,Zashil Savant,19,OBC,827968,Tier-2,Bhubaneswar,Graduation,0,Defence,"aerospace, navigation, embedded, radar","Laborum doloribus excepturi quod placeat tempore similique. Blanditiis architecto odio voluptatibus perspiciatis dolorem et. Maxime ab rerum dolorum at perferendis. Skills: aerospace, navigation, embedded, radar Projects: Asperiores ut labore explicabo tempora eaque."
ee25356a,Wishi Iyengar,24,SC,440171,Tier-2,Patna,Post-Graduation,1,Defence,"navigation, aerospace, embedded, radar","Sit dignissimos dicta dolorum nulla. Quod blanditiis aspernatur veritatis. Skills: navigation, aerospace, embedded, radar Projects: Nostrum quisquam molestiae aliquam laboriosam nulla laudantium."
